link,title
https://www.flipkart.com/levi-s-printed-men-round-neck-yellow-t-shirt/p/itm893db5e3cde47?pid=TSHGDWFJRQHV295H&lid=LSTTSHGDWFJRQHV295HQTODKF&marketplace=FLIPKART&store=clo%2Fash&srno=b_2_42&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L1_view-all&fm=organic&iid=en_Y3I1MTQkSEYwoO4bKYRH57osJdKCqTzEn4RuC5LjpQVLPX8ecWolXwV3trcPPHojdt01Nu3CQov%2F8lZ%2BCGTFvA%3D%3D&ppt=None&ppn=None&ssid=prx1tew0pc0000001684576985776,Levi's Men's Regular Fit Tee Men Printed Round Neck Yellow T-Shirt
https://www.flipkart.com/smartees-solid-men-round-neck-black-t-shirt/p/itm09f6e539478ca?pid=TSHGKDZZUSJTCR6Q&lid=LSTTSHGKDZZUSJTCR6Q4PYNDP&marketplace=FLIPKART&store=clo%2Fash&srno=b_2_43&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L1_view-all&fm=organic&iid=657c1c81-c6c6-4a2b-b7f7-70807ddbf1ee.TSHGKDZZUSJTCR6Q.SEARCH&ppt=None&ppn=None&ssid=prx1tew0pc0000001684576985776,Men Solid Round Neck Black T-Shirt
https://www.flipkart.com/highlander-men-solid-casual-green-shirt/p/itmfgmng9uut6jcs?pid=SHTFGM8VMYZM6EQY&lid=LSTSHTFGM8VMYZM6EQY4W4SU2&marketplace=FLIPKART&store=clo%2Fash&srno=b_2_44&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L1_view-all&fm=organic&iid=657c1c81-c6c6-4a2b-b7f7-70807ddbf1ee.SHTFGM8VMYZM6EQY.SEARCH&ppt=None&ppn=None&ssid=prx1tew0pc0000001684576985776,Men Slim Fit Solid Cut Away Collar Casual Shirt
https://www.flipkart.com/3bros-solid-men-polo-neck-maroon-t-shirt/p/itmd69f18a0ca1ab?pid=TSHGBAWVJYMKGGEN&lid=LSTTSHGBAWVJYMKGGENRVBM9T&marketplace=FLIPKART&store=clo%2Fash&srno=b_2_45&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L1_view-all&fm=organic&iid=657c1c81-c6c6-4a2b-b7f7-70807ddbf1ee.TSHGBAWVJYMKGGEN.SEARCH&ppt=None&ppn=None&ssid=prx1tew0pc0000001684576985776,Men Solid Polo Neck Maroon T-Shirt
https://www.flipkart.com/jump-cuts-printed-men-hooded-neck-white-black-t-shirt/p/itma0cbf491e038b?pid=TSHGG7QZUMGJ5ZPZ&lid=LSTTSHGG7QZUMGJ5ZPZQ3CDW7&marketplace=FLIPKART&store=clo%2Fash&spotlightTagId=BestsellerId_clo%2Fash&srno=b_2_46&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L1_view-all&fm=organic&iid=657c1c81-c6c6-4a2b-b7f7-70807ddbf1ee.TSHGG7QZUMGJ5ZPZ.SEARCH&ppt=None&ppn=None&ssid=prx1tew0pc0000001684576985776,"Men Printed Hooded Neck White, Black T-Shirt"
https://www.flipkart.com/hanumntra-men-printed-casual-black-shirt/p/itm4da8ef61091b6?pid=SHTGHGWSUKYMMFHQ&lid=LSTSHTGHGWSUKYMMFHQDV9VEC&marketplace=FLIPKART&store=clo%2Fash&srno=b_2_47&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L1_view-all&fm=organic&iid=en_Y3I1MTQkSEYwoO4bKYRH57osJdKCqTzEn4RuC5LjpQXy2GuZVaf8mJmBhL%2Bc5jj8pRzImAj4SnUsVhLVckUKOg%3D%3D&ppt=None&ppn=None&ssid=prx1tew0pc0000001684576985776,Men Regular Fit Printed Spread Collar Casual Shirt
https://www.flipkart.com/fibermill-men-solid-formal-red-shirt/p/itmfaaf6e0a8b316?pid=SHTGBXYVUYTMSWRX&lid=LSTSHTGBXYVUYTMSWRXR6LTWH&marketplace=FLIPKART&store=clo%2Fash&srno=b_2_48&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L1_view-all&fm=organic&iid=en_Y3I1MTQkSEYwoO4bKYRH57osJdKCqTzEn4RuC5LjpQWvQAAW6LygGGz759JLxAX%2FF5d6JiLs7uF8pqFei7GHEg%3D%3D&ppt=None&ppn=None&ssid=prx1tew0pc0000001684576985776,Men Regular Fit Solid Spread Collar Formal Shirt
https://www.flipkart.com/try-color-block-men-polo-neck-dark-blue-t-shirt/p/itm388406c2a6453?pid=TSHG9RK6ZJTARTTT&lid=LSTTSHG9RK6ZJTARTTTQ4AWSO&marketplace=FLIPKART&store=clo%2Fash&srno=b_2_49&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L1_view-all&fm=organic&iid=657c1c81-c6c6-4a2b-b7f7-70807ddbf1ee.TSHG9RK6ZJTARTTT.SEARCH&ppt=None&ppn=None&ssid=prx1tew0pc0000001684576985776,Men Color Block Polo Neck Dark Blue T-Shirt
https://www.flipkart.com/blive-printed-men-round-neck-grey-t-shirt/p/itm524bc4fd73e68?pid=TSHGAUYB3USUA2CC&lid=LSTTSHGAUYB3USUA2CCNXJZFG&marketplace=FLIPKART&store=clo%2Fash&srno=b_2_50&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L1_view-all&fm=organic&iid=657c1c81-c6c6-4a2b-b7f7-70807ddbf1ee.TSHGAUYB3USUA2CC.SEARCH&ppt=None&ppn=None&ssid=prx1tew0pc0000001684576985776,Men Printed Round Neck Grey T-Shirt
https://www.flipkart.com/sdk-self-design-men-high-neck-white-t-shirt/p/itm2020614a22bc4?pid=TSHGAJ6ZSYPVQPXD&lid=LSTTSHGAJ6ZSYPVQPXDSEVS2B&marketplace=FLIPKART&store=clo%2Fash&srno=b_2_51&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L1_view-all&fm=organic&iid=en_Y3I1MTQkSEYwoO4bKYRH57osJdKCqTzEn4RuC5LjpQX7CUg7bNkQvgQPSzI6IKeTxhf1nx2%2Fs99AHO5%2Fg%2Bch8Q%3D%3D&ppt=None&ppn=None&ssid=prx1tew0pc0000001684576985776,Men Self Design High Neck White T-Shirt
https://www.flipkart.com/stylage-printed-men-round-neck-red-t-shirt/p/itm9769c67392709?pid=TSHFUFBPQWB7UZHZ&lid=LSTTSHFUFBPQWB7UZHZNIETNX&marketplace=FLIPKART&store=clo%2Fash&srno=b_2_52&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L1_view-all&fm=organic&iid=en_Y3I1MTQkSEYwoO4bKYRH57osJdKCqTzEn4RuC5LjpQWiKDtCavbsAhpj1B1fqPDqqxiKWeAGMlJ4l%2FfsD55CMA%3D%3D&ppt=None&ppn=None&ssid=prx1tew0pc0000001684576985776,Men Printed Round Neck Red T-Shirt
https://www.flipkart.com/tripr-printed-men-round-neck-black-t-shirt/p/itm89cec78774279?pid=TSHGNWHE9CNUG2MH&lid=LSTTSHGNWHE9CNUG2MHVYDT44&marketplace=FLIPKART&store=clo%2Fash&srno=b_2_53&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L1_view-all&fm=organic&iid=657c1c81-c6c6-4a2b-b7f7-70807ddbf1ee.TSHGNWHE9CNUG2MH.SEARCH&ppt=None&ppn=None&ssid=prx1tew0pc0000001684576985776,Men Printed Round Neck Black T-Shirt
https://www.flipkart.com/eyebogler-color-block-men-round-neck-grey-t-shirt/p/itm6886de85edca9?pid=TSHGHYKFHAD7DGFM&lid=LSTTSHGHYKFHAD7DGFMW4KFHM&marketplace=FLIPKART&store=clo%2Fash&srno=b_2_54&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L1_view-all&fm=organic&iid=657c1c81-c6c6-4a2b-b7f7-70807ddbf1ee.TSHGHYKFHAD7DGFM.SEARCH&ppt=None&ppn=None&ssid=prx1tew0pc0000001684576985776,Men Color Block Round Neck Grey T-Shirt
https://www.flipkart.com/jugular-striped-men-round-neck-light-green-t-shirt/p/itm14ef431002573?pid=TSHGG2FVBZZMGH5F&lid=LSTTSHGG2FVBZZMGH5FQV2HSY&marketplace=FLIPKART&store=clo%2Fash&srno=b_2_55&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L1_view-all&fm=organic&iid=657c1c81-c6c6-4a2b-b7f7-70807ddbf1ee.TSHGG2FVBZZMGH5F.SEARCH&ppt=None&ppn=None&ssid=prx1tew0pc0000001684576985776,Men Striped Round Neck Light Green T-Shirt
https://www.flipkart.com/moonvelly-solid-men-polo-neck-purple-t-shirt/p/itm9647a67f19b7e?pid=TSHGHA24ZHPZ7HFC&lid=LSTTSHGHA24ZHPZ7HFCLDB0RS&marketplace=FLIPKART&store=clo%2Fash&srno=b_2_56&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L1_view-all&fm=organic&iid=657c1c81-c6c6-4a2b-b7f7-70807ddbf1ee.TSHGHA24ZHPZ7HFC.SEARCH&ppt=None&ppn=None&ssid=prx1tew0pc0000001684576985776,Men Solid Polo Neck Purple T-Shirt
https://www.flipkart.com/fenoix-graphic-print-cartoon-superhero-printed-men-round-neck-black-t-shirt/p/itmd80b8b3b13a9e?pid=TSHGZWHHZBCXZKK2&lid=LSTTSHGZWHHZBCXZKK2HKHFHQ&marketplace=FLIPKART&store=clo%2Fash&srno=b_2_57&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L1_view-all&fm=organic&iid=en_Y3I1MTQkSEYwoO4bKYRH57osJdKCqTzEn4RuC5LjpQVz7MEGloYZmy5iuUUdgMFhPXCXVO6yt4eWgM2F2ABInA%3D%3D&ppt=None&ppn=None&ssid=prx1tew0pc0000001684576985776,"Men Graphic Print, Cartoon, Superhero, Printed Round Neck Black T-Shirt"
https://www.flipkart.com/country-yard-color-block-men-round-neck-maroon-black-green-t-shirt/p/itm49a413acf4376?pid=TSHGMN93UJCS56RX&lid=LSTTSHGMN93UJCS56RXXLOJYG&marketplace=FLIPKART&store=clo%2Fash&srno=b_2_58&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L1_view-all&fm=organic&iid=en_Y3I1MTQkSEYwoO4bKYRH57osJdKCqTzEn4RuC5LjpQVDMlXlP7sAF6upMUvftAvVTSseNgTOkOWPeRw9YdE2Lg%3D%3D&ppt=None&ppn=None&ssid=prx1tew0pc0000001684576985776,"Men Color Block Round Neck Maroon, Black, Green T-Shirt"
https://www.flipkart.com/blive-striped-men-round-neck-maroon-grey-t-shirt/p/itme357f8c31fa07?pid=TSHFVGZKEAZHPHMF&lid=LSTTSHFVGZKEAZHPHMFFBZ9RX&marketplace=FLIPKART&store=clo%2Fash&srno=b_2_59&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L1_view-all&fm=organic&iid=657c1c81-c6c6-4a2b-b7f7-70807ddbf1ee.TSHFVGZKEAZHPHMF.SEARCH&ppt=None&ppn=None&ssid=prx1tew0pc0000001684576985776,"Men Striped Round Neck Maroon, Grey T-Shirt"
https://www.flipkart.com/blive-color-block-men-mandarin-collar-black-t-shirt/p/itmf2b3327b8000a?pid=TSHFVPFKVYDGDH5T&lid=LSTTSHFVPFKVYDGDH5TFYPZS4&marketplace=FLIPKART&store=clo%2Fash&srno=b_2_60&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L1_view-all&fm=organic&iid=657c1c81-c6c6-4a2b-b7f7-70807ddbf1ee.TSHFVPFKVYDGDH5T.SEARCH&ppt=None&ppn=None&ssid=prx1tew0pc0000001684576985776,Men Color Block Mandarin Collar Black T-Shirt
https://www.flipkart.com/kajaru-striped-men-round-neck-green-maroon-t-shirt/p/itmd41b1f1b64d8e?pid=TSHGHPZG5PFZFQJF&lid=LSTTSHGHPZG5PFZFQJFWO7OAY&marketplace=FLIPKART&store=clo%2Fash&srno=b_2_61&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L1_view-all&fm=organic&iid=en_Y3I1MTQkSEYwoO4bKYRH57osJdKCqTzEn4RuC5LjpQUybW28P%2Fu77EuONo63TeSvrEPeDm1TogQBrlGBr6291Q%3D%3D&ppt=None&ppn=None&ssid=prx1tew0pc0000001684576985776,"Pack of 2 Men Striped Round Neck Green, Maroon T-Shirt"
https://www.flipkart.com/kajaru-striped-men-round-neck-light-blue-black-t-shirt/p/itmc2ee24b5e7b09?pid=TSHGHPXWSHFQUPYP&lid=LSTTSHGHPXWSHFQUPYPNVPMED&marketplace=FLIPKART&store=clo%2Fash&srno=b_2_62&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L1_view-all&fm=organic&iid=en_Y3I1MTQkSEYwoO4bKYRH57osJdKCqTzEn4RuC5LjpQWhc6n3cag787YjdL8ltl8v1FYp8T7u8iDqx%2BFoejY7wQ%3D%3D&ppt=None&ppn=None&ssid=prx1tew0pc0000001684576985776,"Pack of 2 Men Striped Round Neck Light Blue, Black T-Shirt"
https://www.flipkart.com/blive-printed-men-round-neck-black-grey-t-shirt/p/itme306a272543b5?pid=TSHGMGJZYGWF7RTP&lid=LSTTSHGMGJZYGWF7RTPTCMPKG&marketplace=FLIPKART&store=clo%2Fash&srno=b_2_63&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L1_view-all&fm=organic&iid=657c1c81-c6c6-4a2b-b7f7-70807ddbf1ee.TSHGMGJZYGWF7RTP.SEARCH&ppt=None&ppn=None&ssid=prx1tew0pc0000001684576985776,"Pack of 2 Men Printed Round Neck Black, Grey T-Shirt"
https://www.flipkart.com/reya-solid-men-mandarin-collar-black-t-shirt/p/itm5d7451a43f539?pid=TSHFKYKBXGKCDPRG&lid=LSTTSHFKYKBXGKCDPRGROY6N4&marketplace=FLIPKART&store=clo%2Fash&srno=b_2_64&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L1_view-all&fm=organic&iid=657c1c81-c6c6-4a2b-b7f7-70807ddbf1ee.TSHFKYKBXGKCDPRG.SEARCH&ppt=None&ppn=None&ssid=prx1tew0pc0000001684576985776,Men Solid Mandarin Collar Black T-Shirt
https://www.flipkart.com/farbot-solid-men-hooded-neck-black-t-shirt/p/itmbdcf3fc80a1d1?pid=TSHGFQJNGHKAWKEK&lid=LSTTSHGFQJNGHKAWKEKUQ7NHS&marketplace=FLIPKART&store=clo%2Fash&srno=b_2_65&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L1_view-all&fm=organic&iid=657c1c81-c6c6-4a2b-b7f7-70807ddbf1ee.TSHGFQJNGHKAWKEK.SEARCH&ppt=None&ppn=None&ssid=prx1tew0pc0000001684576985776,Full Sleeves Hooded Tshirt for men Men Solid Hooded Neck Black T-Shirt
https://www.flipkart.com/eyebogler-checkered-men-polo-neck-white-blue-t-shirt/p/itm2ddd8d86b85dc?pid=TSHFZR2UAGGZH7RV&lid=LSTTSHFZR2UAGGZH7RVZICUA3&marketplace=FLIPKART&store=clo%2Fash&srno=b_2_66&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L1_view-all&fm=organic&iid=657c1c81-c6c6-4a2b-b7f7-70807ddbf1ee.TSHFZR2UAGGZH7RV.SEARCH&ppt=None&ppn=None&ssid=prx1tew0pc0000001684576985776,"Men Checkered Polo Neck White, Blue T-Shirt"
https://www.flipkart.com/fugazee-self-design-men-polo-neck-black-t-shirt/p/itm860a6814d2774?pid=TSHGN3BCHGYS7AR2&lid=LSTTSHGN3BCHGYS7AR2DVP52P&marketplace=FLIPKART&store=clo%2Fash&srno=b_2_67&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L1_view-all&fm=organic&iid=en_Y3I1MTQkSEYwoO4bKYRH57osJdKCqTzEn4RuC5LjpQWo0r%2FZAWXIb9%2Fwuil1ziZM%2FHTa%2BxfcPJXULDV93pcVGA%3D%3D&ppt=None&ppn=None&ssid=prx1tew0pc0000001684576985776,Men Self Design Polo Neck Black T-Shirt
https://www.flipkart.com/kajaru-striped-men-round-neck-green-yellow-t-shirt/p/itm57ab576fe9465?pid=TSHGK4BYKBYN6FFH&lid=LSTTSHGK4BYKBYN6FFHTEOUOH&marketplace=FLIPKART&store=clo%2Fash&srno=b_2_68&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L1_view-all&fm=organic&iid=en_Y3I1MTQkSEYwoO4bKYRH57osJdKCqTzEn4RuC5LjpQV2lYVwgoFNNHtKvCqW5EAq56SpbWezvTkglZAOW3QBgw%3D%3D&ppt=None&ppn=None&ssid=prx1tew0pc0000001684576985776,"Pack of 2 Men Striped Round Neck Green, Yellow T-Shirt"
https://www.flipkart.com/try-typography-men-round-neck-white-grey-t-shirt/p/itmbed3c24a08b7e?pid=TSHGFN9YHM8KTY7M&lid=LSTTSHGFN9YHM8KTY7MRGW3WI&marketplace=FLIPKART&store=clo%2Fash&srno=b_2_69&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L1_view-all&fm=organic&iid=657c1c81-c6c6-4a2b-b7f7-70807ddbf1ee.TSHGFN9YHM8KTY7M.SEARCH&ppt=None&ppn=None&ssid=prx1tew0pc0000001684576985776,"Men Typography Round Neck White, Grey T-Shirt"
https://www.flipkart.com/smartees-solid-men-round-neck-black-t-shirt/p/itma3a028784eb05?pid=TSHGKDZZBFAF9VD5&lid=LSTTSHGKDZZBFAF9VD5CLDE0F&marketplace=FLIPKART&store=clo%2Fash&srno=b_2_70&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L1_view-all&fm=organic&iid=657c1c81-c6c6-4a2b-b7f7-70807ddbf1ee.TSHGKDZZBFAF9VD5.SEARCH&ppt=None&ppn=None&ssid=prx1tew0pc0000001684576985776,Men Solid Round Neck Black T-Shirt
https://www.flipkart.com/slowloris-printed-men-scoop-neck-dark-blue-t-shirt/p/itm306b45a640771?pid=TSHGZVRZZXNUJHW5&lid=LSTTSHGZVRZZXNUJHW5LSRJKK&marketplace=FLIPKART&store=clo%2Fash&srno=b_2_71&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L1_view-all&fm=organic&iid=en_Y3I1MTQkSEYwoO4bKYRH57osJdKCqTzEn4RuC5LjpQVwUB2mgVWQ%2BFp28qr4iM29mkrEOMPFwmFzjEfEPHC3QQ%3D%3D&ppt=None&ppn=None&ssid=prx1tew0pc0000001684576985776,Men Printed Scoop Neck Dark Blue T-Shirt
https://www.flipkart.com/daawear-outfits-color-block-men-polo-neck-navy-blue-red-t-shirt/p/itm50706ae22c99a?pid=TSHGNHF7P3YJMQYQ&lid=LSTTSHGNHF7P3YJMQYQ3UMQKF&marketplace=FLIPKART&store=clo%2Fash&srno=b_2_72&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L1_view-all&fm=organic&iid=en_Y3I1MTQkSEYwoO4bKYRH57osJdKCqTzEn4RuC5LjpQXCdD4Keag83g%2Fw63%2BsX3uVszGKEjHw5lWxYnBb08%2B%2Bug%3D%3D&ppt=None&ppn=None&ssid=prx1tew0pc0000001684576985776,"Men Color Block Polo Neck Navy Blue, Red T-Shirt"
https://www.flipkart.com/combraided-men-striped-casual-white-black-shirt/p/itm2fa03b1d532b7?pid=SHTGGRGHPHKYKZJ6&lid=LSTSHTGGRGHPHKYKZJ6MYBJAT&marketplace=FLIPKART&store=clo%2Fash&srno=b_2_73&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L1_view-all&fm=organic&iid=657c1c81-c6c6-4a2b-b7f7-70807ddbf1ee.SHTGGRGHPHKYKZJ6.SEARCH&ppt=None&ppn=None&ssid=prx1tew0pc0000001684576985776,Men Regular Fit Striped Spread Collar Casual Shirt
https://www.flipkart.com/nb-nicky-boy-printed-color-block-men-hooded-neck-red-black-t-shirt/p/itmc8fe4dba9cbc1?pid=TSHGJZ84WHGNGD59&lid=LSTTSHGJZ84WHGNGD598UPZWU&marketplace=FLIPKART&store=clo%2Fash&srno=b_2_74&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L1_view-all&fm=organic&iid=657c1c81-c6c6-4a2b-b7f7-70807ddbf1ee.TSHGJZ84WHGNGD59.SEARCH&ppt=None&ppn=None&ssid=prx1tew0pc0000001684576985776,"Men Printed, Color Block Hooded Neck Red, Black T-Shirt"
https://www.flipkart.com/eyebogler-striped-men-polo-neck-dark-blue-t-shirt/p/itm75c1d01a8d592?pid=TSHGZ8TGQDKXTF3H&lid=LSTTSHGZ8TGQDKXTF3HMMG3W0&marketplace=FLIPKART&store=clo%2Fash&srno=b_2_75&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L1_view-all&fm=organic&iid=657c1c81-c6c6-4a2b-b7f7-70807ddbf1ee.TSHGZ8TGQDKXTF3H.SEARCH&ppt=None&ppn=None&ssid=prx1tew0pc0000001684576985776,Men Striped Polo Neck Dark Blue T-Shirt
https://www.flipkart.com/london-hills-solid-men-round-neck-black-t-shirt/p/itmf5hmhfzgbwxtg?pid=TSHF5HGFTBCMXMVG&lid=LSTTSHF5HGFTBCMXMVGVT44A9&marketplace=FLIPKART&store=clo%2Fash&srno=b_2_76&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L1_view-all&fm=organic&iid=657c1c81-c6c6-4a2b-b7f7-70807ddbf1ee.TSHF5HGFTBCMXMVG.SEARCH&ppt=None&ppn=None&ssid=prx1tew0pc0000001684576985776,Men Solid Round Neck Black T-Shirt
https://www.flipkart.com/provogue-men-checkered-casual-blue-shirt/p/itm403f42d0c6150?pid=SHTG8SY2M5KXKF3Q&lid=LSTSHTG8SY2M5KXKF3QWWSS2K&marketplace=FLIPKART&store=clo%2Fash&srno=b_2_77&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L1_view-all&fm=organic&iid=en_Y3I1MTQkSEYwoO4bKYRH57osJdKCqTzEn4RuC5LjpQW7Tuvr5g8Hh3MS9vn9r3nNxv7nhblD303gdoy1AwUm%2Bw%3D%3D&ppt=None&ppn=None&ssid=prx1tew0pc0000001684576985776,Men Regular Fit Checkered Spread Collar Casual Shirt
https://www.flipkart.com/bigbanana-solid-men-polo-neck-yellow-t-shirt/p/itmf8aj7yvfeahbd?pid=TSHF8AGNVGDWXGZM&lid=LSTTSHF8AGNVGDWXGZMXBZG4Z&marketplace=FLIPKART&store=clo%2Fash&srno=b_2_78&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L1_view-all&fm=organic&iid=en_Y3I1MTQkSEYwoO4bKYRH57osJdKCqTzEn4RuC5LjpQVqu5HQo3RYRFADgefMBxLLPR0TORzmnjYAJKO88QwFtA%3D%3D&ppt=None&ppn=None&ssid=prx1tew0pc0000001684576985776,Men Solid Polo Neck Yellow T-Shirt
https://www.flipkart.com/vebnor-men-solid-casual-black-shirt/p/itm73625f9878e20?pid=SHTFV8VB2WSJX946&lid=LSTSHTFV8VB2WSJX946OPX7S3&marketplace=FLIPKART&store=clo%2Fash&srno=b_2_79&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L1_view-all&fm=organic&iid=657c1c81-c6c6-4a2b-b7f7-70807ddbf1ee.SHTFV8VB2WSJX946.SEARCH&ppt=None&ppn=None&ssid=prx1tew0pc0000001684576985776,Men Regular Fit Solid Mandarin Collar Casual Shirt
https://www.flipkart.com/3bros-solid-men-polo-neck-blue-t-shirt/p/itmc3eebee94639a?pid=TSHGBAWVNZHSRF8F&lid=LSTTSHGBAWVNZHSRF8F7V9C81&marketplace=FLIPKART&store=clo%2Fash&srno=b_2_80&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L1_view-all&fm=organic&iid=657c1c81-c6c6-4a2b-b7f7-70807ddbf1ee.TSHGBAWVNZHSRF8F.SEARCH&ppt=None&ppn=None&ssid=prx1tew0pc0000001684576985776,Men Solid Polo Neck Blue T-Shirt
https://www.flipkart.com/fibermill-men-solid-formal-grey-shirt/p/itm5297ccc042b53?pid=SHTGBXYVPFPUCFG3&lid=LSTSHTGBXYVPFPUCFG3E0EVUQ&marketplace=FLIPKART&store=clo%2Fash&srno=b_3_81&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L1_view-all&fm=organic&iid=en_ZXQHb90j3M6y%2F5v2AoHNLVowUIUOh%2FalbHn%2FxsYRRqgrouSZSL6bx%2FNvjln7FnzF0dF4S9DwVZKzLU0vpZkzmA%3D%3D&ppt=None&ppn=None&ssid=0a6lyrvyls0000001684576988781,Men Regular Fit Solid Spread Collar Formal Shirt
https://www.flipkart.com/fibermill-men-solid-formal-red-shirt/p/itmfaaf6e0a8b316?pid=SHTGBXYVUYTMSWRX&lid=LSTSHTGBXYVUYTMSWRXR6LTWH&marketplace=FLIPKART&store=clo%2Fash&srno=b_3_82&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L1_view-all&fm=organic&iid=en_ZXQHb90j3M6y%2F5v2AoHNLVowUIUOh%2FalbHn%2FxsYRRqiQMBhy0ADfcl7%2FoVyLbHRjF5d6JiLs7uF8pqFei7GHEg%3D%3D&ppt=None&ppn=None&ssid=0a6lyrvyls0000001684576988781,Men Regular Fit Solid Spread Collar Formal Shirt
